"REF_DATE","GEO","DGUID","Age group","Sex","Life stress","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1994","Canada","","18-19 years","Men","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703834","1.2.2.3.2","105222","","","","0"
"1994","Canada","","18-19 years","Men","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703835","1.2.2.3.3","172771","","","","0"
"1994","Canada","","18-19 years","Men","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4203295","1.2.2.3.4","12.4","","","","1"
"1994","Canada","","18-19 years","Men","Moderate life stress","Percent","Percent","239","units ","0","v4203296","1.2.2.3.5","29.6","","","","1"
"1994","Canada","","18-19 years","Men","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4203297","1.2.2.3.6","23.3","","","","1"
"1994","Canada","","18-19 years","Men","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4203298","1.2.2.3.7","35.9","","","","1"
"1994","Canada","","18-19 years","Men","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4203299","1.2.2.3.8","10.8","","","","1"
"1994","Canada","","18-19 years","Men","High life stress","Number of persons","Persons","249","units ","0","v1703836","1.2.2.4.1","166829","","","","0"
"1994","Canada","","18-19 years","Men","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703837","1.2.2.4.2","113639","","","","0"
"1994","Canada","","18-19 years","Men","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703838","1.2.2.4.3","220020","","","","0"
"1994","Canada","","18-19 years","Men","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4203303","1.2.2.4.4","16.3","","","","1"
"1994","Canada","","18-19 years","Men","High life stress","Percent","Percent","239","units ","0","v4203304","1.2.2.4.5","35.5","","","","1"
"1994","Canada","","18-19 years","Men","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4203305","1.2.2.4.6","27.4","","","","1"
"1994","Canada","","18-19 years","Men","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4203306","1.2.2.4.7","43.7","","","","1"
"1994","Canada","","18-19 years","Men","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4203307","1.2.2.4.8","11.6","","","","1"
"1994","Canada","","18-19 years","Men","Life stress, not stated","Number of persons","Persons","249","units ","0","v1703839","1.2.2.5.1","40760","E","","","0"
"1994","Canada","","18-19 years","Men","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703840","1.2.2.5.2","17030","E","","","0"
"1994","Canada","","18-19 years","Men","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703841","1.2.2.5.3","64490","E","","","0"
"1994","Canada","","18-19 years","Men","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4203311","1.2.2.5.4","29.7","E","","","1"
"1994","Canada","","18-19 years","Men","Life stress, not stated","Percent","Percent","239","units ","0","v4203312","1.2.2.5.5","8.7","E","","","1"
"1994","Canada","","18-19 years","Men","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4203313","1.2.2.5.6","3.7","E","","","1"
"1994","Canada","","18-19 years","Men","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4203314","1.2.2.5.7","13.6","E","","","1"
"1994","Canada","","18-19 years","Men","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4203315","1.2.2.5.8","29.0","E","","","1"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1703842","1.2.3.1.1","342042","","","","0"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703843","1.2.3.1.2","288376","","","","0"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703844","1.2.3.1.3","395708","","","","0"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4203319","1.2.3.1.4","8.0","","","","1"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","Percent","Percent","239","units ","0","v4203320","1.2.3.1.5","100.0","","","","1"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4203321","1.2.3.1.6","100.0","","","","1"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4203322","1.2.3.1.7","100.0","","","","1"
"1994","Canada","","18-19 years","Women","Total population for the variable life stress","Coefficient of variation for percent","Percent","239","units ","0","v4203323","1.2.3.1.8","0.0","","","","1"
"1994","Canada","","18-19 years","Women","Low life stress","Number of persons","Persons","249","units ","0","v1703845","1.2.3.2.1","123492","","","","0"
"1994","Canada","","18-19 years","Women","Low life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703846","1.2.3.2.2","90726","","","","0"
"1994","Canada","","18-19 years","Women","Low life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703847","1.2.3.2.3","156259","","","","0"
"1994","Canada","","18-19 years","Women","Low life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4203327","1.2.3.2.4","13.5","","","","1"
"1994","Canada","","18-19 years","Women","Low life stress","Percent","Percent","239","units ","0","v4203328","1.2.3.2.5","36.1","","","","1"
"1994","Canada","","18-19 years","Women","Low life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4203329","1.2.3.2.6","28.8","","","","1"
"1994","Canada","","18-19 years","Women","Low life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4203330","1.2.3.2.7","43.4","","","","1"
"1994","Canada","","18-19 years","Women","Low life stress","Coefficient of variation for percent","Percent","239","units ","0","v4203331","1.2.3.2.8","10.4","","","","1"
"1994","Canada","","18-19 years","Women","Moderate life stress","Number of persons","Persons","249","units ","0","v1703848","1.2.3.3.1","94719","","","","0"
"1994","Canada","","18-19 years","Women","Moderate life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703849","1.2.3.3.2","66533","","","","0"
"1994","Canada","","18-19 years","Women","Moderate life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703850","1.2.3.3.3","122904","","","","0"
"1994","Canada","","18-19 years","Women","Moderate life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4203335","1.2.3.3.4","15.2","","","","1"
"1994","Canada","","18-19 years","Women","Moderate life stress","Percent","Percent","239","units ","0","v4203336","1.2.3.3.5","27.7","","","","1"
"1994","Canada","","18-19 years","Women","Moderate life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4203337","1.2.3.3.6","20.7","","","","1"
"1994","Canada","","18-19 years","Women","Moderate life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4203338","1.2.3.3.7","34.7","","","","1"
"1994","Canada","","18-19 years","Women","Moderate life stress","Coefficient of variation for percent","Percent","239","units ","0","v4203339","1.2.3.3.8","12.9","","","","1"
"1994","Canada","","18-19 years","Women","High life stress","Number of persons","Persons","249","units ","0","v1703851","1.2.3.4.1","115349","","","","0"
"1994","Canada","","18-19 years","Women","High life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703852","1.2.3.4.2","83948","","","","0"
"1994","Canada","","18-19 years","Women","High life stress","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703853","1.2.3.4.3","146750","","","","0"
"1994","Canada","","18-19 years","Women","High life stress","Coefficient of variation for number of persons","Persons","249","units ","0","v4203343","1.2.3.4.4","13.9","","","","1"
"1994","Canada","","18-19 years","Women","High life stress","Percent","Percent","239","units ","0","v4203344","1.2.3.4.5","33.7","","","","1"
"1994","Canada","","18-19 years","Women","High life stress","Low 95% confidence interval - percent","Percent","239","units ","0","v4203345","1.2.3.4.6","25.9","","","","1"
"1994","Canada","","18-19 years","Women","High life stress","High 95% confidence interval - percent","Percent","239","units ","0","v4203346","1.2.3.4.7","41.6","","","","1"
"1994","Canada","","18-19 years","Women","High life stress","Coefficient of variation for percent","Percent","239","units ","0","v4203347","1.2.3.4.8","11.9","","","","1"
"1994","Canada","","18-19 years","Women","Life stress, not stated","Number of persons","Persons","249","units ","0","v1703854","1.2.3.5.1","","F","","","0"
"1994","Canada","","18-19 years","Women","Life stress, not stated","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703855","1.2.3.5.2","","F","","","0"
"1994","Canada","","18-19 years","Women","Life stress, not stated","High 95% confidence interval - number of persons","Persons","249","units ","0","v1703856","1.2.3.5.3","","F","","","0"
"1994","Canada","","18-19 years","Women","Life stress, not stated","Coefficient of variation for number of persons","Persons","249","units ","0","v4203351","1.2.3.5.4","","F","","","1"
"1994","Canada","","18-19 years","Women","Life stress, not stated","Percent","Percent","239","units ","0","v4203352","1.2.3.5.5","","F","","","1"
"1994","Canada","","18-19 years","Women","Life stress, not stated","Low 95% confidence interval - percent","Percent","239","units ","0","v4203353","1.2.3.5.6","","F","","","1"
"1994","Canada","","18-19 years","Women","Life stress, not stated","High 95% confidence interval - percent","Percent","239","units ","0","v4203354","1.2.3.5.7","","F","","","1"
"1994","Canada","","18-19 years","Women","Life stress, not stated","Coefficient of variation for percent","Percent","239","units ","0","v4203355","1.2.3.5.8","","F","","","1"
"1994","Canada","","20-34 years","Both sexes","Total population for the variable life stress","Number of persons","Persons","249","units ","0","v1703857","1.3.1.1.1","6495045","","","","0"
"1994","Canada","","20-34 years","Both sexes","Total population for the variable life stress","Low 95% confidence interval -  number of persons","Persons","249","units ","0","v1703858","1.3.1.1.2","6310871","","","","0"
